company_name,Street_Address,City_Address,Telephone,email,websiteurl,ul,tags
Vakgarage Schouten,Edisonweg 13 ,4207 HE Gorinchem,0183-627329,info@vakgarageschouten.nl,www.vakgarageschouten.nl,https://www.bovag.nl/Leden/Vakgarage-Schouten,[]
Motorrijschool Versnel,Venserweg 1 M,1112 AR Diemen,info@motorversnel.nl,,www.motorrijschool.info,https://www.bovag.nl/Leden/Motorrijschool-Versnel,[]
SternRent,Provincialeweg 43 ,1506 MA Zaandam,075-6810070,zaandam@sternrent.nl,www.sternrent.nl,https://www.bovag.nl/Leden/SternRent-(15),[]
Louwman Dealerbedrijven B.V- Louwman Heemskerk,Rijksstraatweg 38 ,1964 LJ Heemskerk,0251-225391,info@louwman-heemskerk.nl,www.toyota-heemskerk.nl,https://www.bovag.nl/Leden/Louwman-Dealerbedrijven-B-V-Louwman-Heemskerk,[]
Kettenis Auto's,Zomerdijk 24 ,1505 HW Zaandam,075-6146474,kettenisautos@hetnet.nl,www.kettenisautos.nl,https://www.bovag.nl/Leden/Kettenis-Auto-s,[]
Automobielbedrijf-Ordas,Volmerstraat 6 -10,1112 AZ Diemen,020-6903847,info@automobielbedrijfordas.nl,www.automobielbedrijfordas.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Ordas,[]
De Garage,Koningin Julianastraat 5 a,4305 AJ Ouwerkerk,0111 - 641583,amer@degarage-ouwerkerk.nl,www.degarage-ouwerkerk.nl,https://www.bovag.nl/Leden/De-Garage-(1),[]
Autoservice Van Noort,Lijnbaan 59 C,1969 ND Heemskerk,0251-201730,info@autoservicevannoort.nl,www.autoservicevannoort.nl,https://www.bovag.nl/Leden/Autoservice-Van-Noort,[]
Ton van den IJssel Tweewielers,Laan van Nieuw-Guinea 30 ,3531 JK Utrecht,030-2932679,ton.van.den.ijssel@planet.nl,www.tonvandenijssel.nl,https://www.bovag.nl/Leden/Ton-van-den-IJssel-Tweewielers,[]
Broekhuis Utrecht 3 B.V.,Hudsondreef 54 ,3565 AV Utrecht,030-2660244,volvoutrecht@broekhuis.nl,www.broekhuis.nl,https://www.bovag.nl/Leden/Broekhuis-Utrecht-3-B-V,[]
ORMA,Kruyderlaan 19 ,3431 BM Nieuwegein,06-38148395,info@autobedrijf-orma.nl,www.autobedrijf-orma.nl,https://www.bovag.nl/Leden/ORMA,[]
Van Mossel VKV Nissan Gorinchem,Edisonweg 7 - A,4207 HE Gorinchem,0183-643310,rdn.gorinchem@vanmossel.nl,www.vanmosselvkv.nl,https://www.bovag.nl/Leden/Van-Mossel-VKV-Nissan-Gorinchem,[]
"Garagebedr.,Takel-Bergdienst Van der Eng B.V.",Lijnbaan 61 ,1969 ND Heemskerk,0251-203080,ttb@v-d-eng.nl,www.v-d-eng.nl,"https://www.bovag.nl/Leden/Garagebedr-,Takel-Bergdienst-Van-der-Eng-B-V",[]
Rijschool Nikki,Krimp 27 ,1506 AA Zaandam,020-6259702,arnamsterdam@live.nl,,https://www.bovag.nl/Leden/Rijschool-Nikki,[]
Autobedrijf Taris,Californiedreef 17 c,3565 BJ Utrecht,030-7370667,info@autobedrijftaris.nl,www.autobedrijftaris.nl,https://www.bovag.nl/Leden/Autobedrijf-Taris,[]
Presto Cycle Sport,Rijksstraatweg 46 ,1964 LJ Heemskerk,251200326,info@presto.nl,www.presto.nl,https://www.bovag.nl/Leden/Presto-Cycle-Sport,[]
Auto Erkend,Weesperstraat 88 ,1112 AP Diemen,020-3039243,benjamin@autoerkend.nl,www.autoerkend.nl,https://www.bovag.nl/Leden/Auto-Erkend,[]
Rijschool Zaanstad,Zuiddijk 328 ,1505 HD Zaandam,075-6146810,info@rijschoolzaanstad.nl,www.rijschoolzaanstad.nl,https://www.bovag.nl/Leden/Rijschool-Zaanstad,[]
Automobielbedrijf Nieuwegein V.O.F.,Herenstraat 107 ,3431 CB Nieuwegein,030-6042930,Heino@automobielbedrijfnieuwegein.nl,,https://www.bovag.nl/Leden/Automobielbedrijf-Nieuwegein-V-O-F,[]
Carprof van Alphen,Thijssenweg 24 A,4927 PC Hooge Zwaluwe,0162-685808,hoogezwaluwe@carprof.nl,www.carprof.nl/hoogezwaluwe,https://www.bovag.nl/Leden/Carprof-van-Alphen,[]
Carwash Overvecht,Californiedreef 21 ,3565 BJ Utrecht,628713534,Info@carwashovervecht.nl,,https://www.bovag.nl/Leden/Carwash-Overvecht,[]
Truckland Zaanstad R&O,Kruisbaken 9 ,1505 HS Zaandam,075-6531234,aftersales@truckland.nl,www.truckland.nl,https://www.bovag.nl/Leden/Truckland-Zaanstad-R-O,[]
Van Mossel Heemskerk,Rijksstraatweg 54 ,1964 LK Heemskerk,0251-726485,,,https://www.bovag.nl/Leden/Van-Mossel-Heemskerk,[]
Van Mossel Heemskerk,Rijksstraatweg 54 ,1964 LK Heemskerk,0251 726 485,,,https://www.bovag.nl/Leden/Van-Mossel-Heemskerk-(1),[]
Autobedrijf Bochane Utrecht,Franciscusdreef 10 -16,3565 AB Utrecht,030-2619528,aftersalesathlonutrecht@bochanegroep.nl,www.bochanegroep.nl,https://www.bovag.nl/Leden/Autobedrijf-Bochane-Utrecht,[]
Schoehuijs Bedrijfswagen & Bandenservice B.V.,Bolbaken 6 ,1505 HV Zaandam,075-6351872,administratie@schoehuijs.net,www.schoehuijs-bandenservice.nl,https://www.bovag.nl/Leden/Schoehuijs-Bedrijfswagen-Bandenservice-B-V,[]
A.G.S. Auto Glas Service,Kruisbaken 5 F,1505 HS Zaandam,075-6706778,info@agsautoglas.nl,www.agsautoglas.nl,https://www.bovag.nl/Leden/A-G-S-Auto-Glas-Service,[]
Autobedrijf Brakenhoff,Kerkbuurt 55 ,1551 AC Westzaan,075-6227262,info@autobedrijfbrakenhoff.nl,www.autobedrijfbrakenhoff.nl,https://www.bovag.nl/Leden/Autobedrijf-Brakenhoff,[]
ABS Autoherstel Zierikzee B.V.,Industrieweg 14 ,4301 RS Zierikzee,0111-414794,info@abszierikzee.nl,www.abszierikzee.nl,https://www.bovag.nl/Leden/ABS-Autoherstel-Zierikzee-B-V,[]
Banierhuis Nieuwegein,Nedereindseweg 17 ,3438 AA Nieuwegein,030-7607404,ban4@banierhuis.nl,www.banierhuis.nl,https://www.bovag.nl/Leden/Banierhuis-Nieuwegein,[]
"Shell Station ""Vijfhoek""",Thorbeckeweg 2 ,1505 HP Zaandam,06-49759975,salim.eroglu@rbaned.nl,,https://www.bovag.nl/Leden/Shell-Station-Vijfhoek,[]
Overvecht Automotive B.V.,Nevadadreef 69 A,3565 CA Utrecht,030-7116857,overvecht@autovakmeester.nl,www.autovakmeester.nl/overvecht,https://www.bovag.nl/Leden/Overvecht-Automotive-B-V,[]
Autobedrijf Presti B.V.,Cremerstraat 259 ,3532 BJ Utrecht,030-2940654,info@presti.nl,www.presti.nl,https://www.bovag.nl/Leden/Autobedrijf-Presti-B-V,[]
Adri v.d. Bildt Wielersport,Vleutenseweg 361 ,3532 HH Utrecht,030-2936360,info@giantbildt.nl,www.giantbildt.nl/,https://www.bovag.nl/Leden/Adri-v-d-Bildt-Wielersport,[]
Van Zaane Tweewielers B.V.,Westzijde 64 ,1506 EG Zaandam,075-6173015,info@zaane.nl,www.zaane.nl,https://www.bovag.nl/Leden/Van-Zaane-Tweewielers-B-V,[]
Autobedrijf Vos Gorinchem B.V.,Marconiweg 19 ,4207 HH Gorinchem,0183-620577,vosgorinchem@vosautobedrijven.nl,www.vosautobedrijven.nl,https://www.bovag.nl/Leden/Autobedrijf-Vos-Gorinchem-B-V,[]
Autobedrijf Jan Ketting,Industrieweg 36 -0001,4301 RS Zierikzee,0111-408499,service@autobedrijfjanketting.nl,www.autobedrijfjanketting.nl,https://www.bovag.nl/Leden/Autobedrijf-Jan-Ketting,[]
Autobedrijf Timmerman,Sint Cathrijnestraat 6 ,1501 NN Zaandam,075-6163908,info@autobedrijftimmerman.nl,www.autobedrijftimmerman.nl,https://www.bovag.nl/Leden/Autobedrijf-Timmerman,[]
Autobedrijf Van Vossen V.O.F.,Veilingweg 18 a,4697 RR St Annaland,0166-657100,vossenauto@zeelandnet.nl,www.autobedrijfvanvossen.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Vossen-V-O-F,[]
Autobedrijf Maat B.V.,Veilingweg 15 ,4697 RB St Annaland,0166-600500,info@auto-koese.nl,www.renaultmaat.nl,https://www.bovag.nl/Leden/Autobedrijf-Maat-B-V,[]
Autobedrijf De Zaan,Westzijde 158 ,1506 EK Zaandam,06-43201970,info@autobedrijfdezaan.nl,https://www.autobedrijfdezaan.nl,https://www.bovag.nl/Leden/Autobedrijf-De-Zaan,[]
Bergman Auto's,Vreelandseweg 39 ,1394 BL Nederhorst den Berg,0294-252611,info@bergmanautos.nl,www.bergmanautos.nl,https://www.bovag.nl/Leden/Bergman-Auto-s,[]
Auto Kar B.V.,Van Bredastraat 1 ,4651 LR Steenbergen NB,0167-564250,info@autokar.nl,www.autokar.nl,https://www.bovag.nl/Leden/Auto-Kar-B-V-(2),[]
A. Janssens en Zonen B.V.,Vogelstraat 1 ,4845 PA Wagenberg,076-5931331,garagejanssens@gmail.com,www.ajanssensenzn.nl,https://www.bovag.nl/Leden/A-Janssens-en-Zonen-B-V,[]
Garage Langendijk,P Jelles Troelstraln 147 ,1505 WE Zaandam,075-6164400,garage@garagelangendijk.nl,,https://www.bovag.nl/Leden/Garage-Langendijk,[]
Stern 3F Gorinchem,Newtonweg 20 ,4207 HK Gorinchem,0183-646000,gorinchem@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-3F-Gorinchem,[]
BP Cornelis Douwesweg,Cornelis Douwesweg 15 ,1033 NP Amsterdam,020-6313333,dannyvangerven@smeesbrandstoffen.nl,,https://www.bovag.nl/Leden/BP-Cornelis-Douwesweg,[]
Garage Harm Moerland,Spastraat 6 ,4697 RZ St Annaland,0166-653848,info@harmmoerland.nl,www.harmmoerland.nl,https://www.bovag.nl/Leden/Garage-Harm-Moerland,[]
AutoBrockhoff Noord B.V.,Netwerkweg 51 ,1033 MV Amsterdam,020-6332111,info@autobrockhoff.nl,www.autobrockhoff.nl,https://www.bovag.nl/Leden/AutoBrockhoff-Noord-B-V,[]
Garage Bakker en Van Opmeer,Sluispolderweg 4 B,1505 HK Zaandam,075-6705292,info@bakkerenopmeer.nl,www.bakkerenopmeer.nl,https://www.bovag.nl/Leden/Garage-Bakker-en-Van-Opmeer,[]
Autoschade Splinter B.V.,Computerweg 61 ,1033 RH Amsterdam,020-6312735,schade@abssplinter.nl,www.splinternieuw.nl,https://www.bovag.nl/Leden/Autoschade-Splinter-B-V,[]
Autobedrijf Jotham Gast B.V.,Veldbiesstraat 6 ,1032 LJ Amsterdam,020-6320190,info@jothamgast.nl,www.jothamgast.nl,https://www.bovag.nl/Leden/Autobedrijf-Jotham-Gast-B-V,[]
Autobedrijf Borgcars,Stammerdijk 37 -c,1112 AB Diemen,020-6994819,o.borgstein@planet.nl,www.borgcars.nl,https://www.bovag.nl/Leden/Autobedrijf-Borgcars,[]
Campers & Cars,Rijksweg 68 ,4255 GM Nieuwendijk NB,0183-401200,info@campersencars.nl,www.campersencars.nl,https://www.bovag.nl/Leden/Campers-Cars,[]
Autobedrijf Sprangers V.O.F.,Withuisstraat 12 ,4845 CA Wagenberg,076-5931442,info-sprangers@planet.nl,www.autobedrijfsprangers.nl,https://www.bovag.nl/Leden/Autobedrijf-Sprangers-V-O-F,[]
Autobedrijf Wolfs B.V.,Tt. Vasumweg 16 ,1033 SC Amsterdam,020-6335163,a.wolfs4@chello.nl,www.wolfs-autobedrijf.nl,https://www.bovag.nl/Leden/Autobedrijf-Wolfs-B-V,[]
Autobedrijf D. Smit,Frans Halsstraat 42 ,1506 LH Zaandam,075-6168548,m.smit@autobedrijfsmit.nl,www.autobedrijfsmit.nl,https://www.bovag.nl/Leden/Autobedrijf-D-Smit,[]
Le Mans Autoschade B.V.,T.T. Vasumweg 10 ,1033 SC Amsterdam,020-6334949,info@abslemans.nl,www.abslemans.nl,https://www.bovag.nl/Leden/Le-Mans-Autoschade-B-V,[]
Autotaalglas Gorinchem,Einsteinstraat 1 a,4207 HW Gorinchem,0183-628444,gor@autotaalglas.nl,www.autotaalglas.nl,https://www.bovag.nl/Leden/Autotaalglas-Gorinchem,[]
Ko van den Berg Aanhangwagencentrum,Gageldijk 190 ,3566 MJ Utrecht,030-2622087,info@kovdberg.nl,www.kovdberg.nl,https://www.bovag.nl/Leden/Ko-van-den-Berg-Aanhangwagencentrum,[]
Master Car Rent,Meeuwenlaan 102 A,1021 JL Amsterdam,020-6360513,info@mastercarrent.nl,www.mastercarrent.nl,https://www.bovag.nl/Leden/Master-Car-Rent,[]
Ed Cars Center,Parallelweg 4 ,1541 BA Koog aan de Zaan,075-6148714,info@edcarscenter.nl,www.edcarscenter.nl,https://www.bovag.nl/Leden/Ed-Cars-Center,[]
Garage Buurman B.V.,Papaverweg 32 ,1032 KJ Amsterdam,020-3419048,garagebuurman@live.nl,www.garagebuurman.nl,https://www.bovag.nl/Leden/Garage-Buurman-B-V,[]
Van Vloten Car B.V.,Draaierweg 2 ,1032 KS Amsterdam,020-6320202,info@vanvlotencar.nl,www.vanvlotencar.nl,https://www.bovag.nl/Leden/Van-Vloten-Car-B-V,[]
Zeeuw & Zeeuw Ford Nieuwegein,Ambachtsweg 2 ,3433 PR Nieuwegein,030-6006464,verkoop.ford-nieuwegein@zeeuwenzeeuw.nl,www.zeeuwenzeeuw.nl,https://www.bovag.nl/Leden/Zeeuw-Zeeuw-Ford-Nieuwegein,[]
Poelenburg Autoverhuur & Leasing B.V.,Gerrit van Assendelftstr 17 C,1961 NH Heemskerk,0251-240364,autoverhuurenleasing@poelenburg.nl,www.poelenburg.nl,https://www.bovag.nl/Leden/Poelenburg-Autoverhuur-Leasing-B-V,[]
Stern 5K Amsterdam,Aambeeldstraat 5 ,1021 KB Amsterdam,020-4949090,info@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-5K-Amsterdam,[]
Kroon Tweewielers,Brugstraat 1 ,1394 CV Nederhorst den Berg,0294-253646,kroon.tweewiel@planet.nl,www.kroontweewielers.nl,https://www.bovag.nl/Leden/Kroon-Tweewielers,[]
Autocleaning Ronald van Rootselaar,Blooksven 24 ,1504 AN Zaandam,075-6141950,info@ronaldvanrootselaar.nl,www.ronaldvanrootselaar.nl,https://www.bovag.nl/Leden/Autocleaning-Ronald-van-Rootselaar,[]
Stern 5O Amsterdam,Gedempt Hamerkanaal 43 ,1021 KL Amsterdam,020-6361153,info@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-5O-Amsterdam,[]
Broekhuis Amsterdam,Aambeeldstraat 7 ,1021 KB Amsterdam,020-4949000,amsterdam@broekhuis.nl,www.broekhuis.nl,https://www.bovag.nl/Leden/Broekhuis-Amsterdam,[]
Automobielbedrijf Van Vloten B.V.,Meeuwenlaan 128 ,1021 JN Amsterdam,020-6369222,info@vloten-amsterdam.nl,www.vloten-amsterdam.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Van-Vloten-B-V,[]
ATS Toyota Nieuwegein,Betuwehaven 2 ,3433 PV Nieuwegein,030-6042694,info@ats-autogroep.nl,www.ats-autogroep.nl,https://www.bovag.nl/Leden/ATS-Toyota-Nieuwegein,[]
Stam Nieuwegein,Veluwehaven 2 ,3433 PW Nieuwegein,030-6080000,contactrenault@stam.nl,www.renault.nl,https://www.bovag.nl/Leden/Stam-Nieuwegein,[]
Den Hartog Autoservice B.V.,Ambachtsweg 10 ,3433 PR Nieuwegein,030-6066360,info@denhartogautoservice.nl,www.denhartogautoservice.nl,https://www.bovag.nl/Leden/Den-Hartog-Autoservice-B-V,[]
Van Mossel West B.V.,Johan van Hasseltweg 65 ,1021 KN Amsterdam,088-0014200,amsterdam-noord@vanmosselpeugeot.nl,www.vanmosselpeugeot.nl,https://www.bovag.nl/Leden/Van-Mossel-West-B-V-(3),[]
Autobedrijf De Liesbosch,Nijverheidsweg 9 J,3433 NP Nieuwegein,030-2817961,info@vakgaragedeliesbosch.nl,www.vakgaragedeliesbosch.nl,https://www.bovag.nl/Leden/Autobedrijf-De-Liesbosch,[]
Nefkens Nieuwegein,Limburghaven 1 ,3433 PK Nieuwegein,030-6063834,nieuwegein@nefkens.nl,www.nefkens-midden.nl,https://www.bovag.nl/Leden/Nefkens-Nieuwegein,[]
Tweewielercentrum J. Beekhoven,Draaierweg 16 ,1032 KS Amsterdam,020-6317120,info@beekhovenbikes.nl,www.beekhovenbikes.nl,https://www.bovag.nl/Leden/Tweewielercentrum-J-Beekhoven,[]
Autobedrijf Cluistra Nieuwegein B.V.,Betuwehaven 1 ,3433 PV Nieuwegein,030-6062598,jcluistra@cluistra.nl,www.cluistra.nl,https://www.bovag.nl/Leden/Autobedrijf-Cluistra-Nieuwegein-B-V,[]
Autorijschool F. van Gulik,Plejadenplein 44 ,1033 VL Amsterdam,020-6314757,fvangulik@planet.nl,www.rijschoolvangulik.nl,https://www.bovag.nl/Leden/Autorijschool-F-van-Gulik,[]
Muntstad Service Nieuwegein,Nijverheidsweg 11 ,3433 NP Nieuwegein,030-2969000,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Muntstad-Service-Nieuwegein,[]
Henri & Herman Nieuwegein,Parkerbaan 12 ,3439 MC Nieuwegein,030-6047820,contactopel@henriherman.nl,opel.henriherman.nl,https://www.bovag.nl/Leden/Henri-Herman-Nieuwegein,[]
Joop Harmans Fietsen XL,Vuurwerkerweg 17 -B,1032 KN Amsterdam,020-6369752,mail@joopharmans.nl,www.joopharmans.nl,https://www.bovag.nl/Leden/Joop-Harmans-Fietsen-XL,[]
Joop Harmans Scooters XL,Vuurwerkerweg 17 -R,1032 KN Amsterdam,020-6369752,mail@joopharmansscooters.nl,www.joopharmans.nl,https://www.bovag.nl/Leden/Joop-Harmans-Scooters-XL,[]
Auto Reef Nieuwegein B.V.,Groningenhaven 1 ,3433 PE Nieuwegein,030-6034848,info@autoreef.nl,www.autoreef.nl,https://www.bovag.nl/Leden/Auto-Reef-Nieuwegein-B-V,[]
Holtkamp West Caravaning B.V.,Nijverheidsweg 2 ,3433 NP Nieuwegein,030-6066830,info@holtkamp-west.nl,www.holtkamp-west.nl,https://www.bovag.nl/Leden/Holtkamp-West-Caravaning-B-V,[]
Autobedrijf Vrielo,Parkerbaan 3 ,3439 MC Nieuwegein,030-6340540,info@vrielo.nl,www.vrielo.nl,https://www.bovag.nl/Leden/Autobedrijf-Vrielo,[]
BP Noord,Metaalbewerkerweg 3 ,1032 KW Amsterdam,020-4949090,dannyvangerven@smeesbrandstoffen.nl,,https://www.bovag.nl/Leden/BP-Noord,[]
Venta Nieuwegein B.V.,Parkerbaan 5 ,3439 MC Nieuwegein,030-6037050,info@autostekelenburg.nl,www.autostekelenburg.nl,https://www.bovag.nl/Leden/Venta-Nieuwegein-B-V,[]
Innovam,Structuurbaan 2 ,3439 MB NIEUWEGEIN,030-6087777,secretariaat@innovam.nl,www.innovam.nl,https://www.bovag.nl/Leden/Innovam,[]
Autobedrijf Van Dompzelaar,De Limiet 7 ,4131 NR Vianen Ut,0347-370347,info@vandompzelaar.nl,www.vandompzelaar.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Dompzelaar,[]
Autocentrum de Wiers,Constructieweg 4 ,3433 NN Nieuwegein,030-3031330,info@autocentrumdewiers.nl,,https://www.bovag.nl/Leden/Autocentrum-de-Wiers,[]
HSL bikes,De Limiet 3 ,4131 NR Vianen Ut,0347-355316,info@hslbikes.nl,www.hslbikes.nl,https://www.bovag.nl/Leden/HSL-bikes,[]
Autotaalglas Nieuwegein,Drenthehaven 1 ,3433 PB Nieuwegein,030-6081038,nie@autotaalglas.nl,www.autotaalglas.nl,https://www.bovag.nl/Leden/Autotaalglas-Nieuwegein,[]
ABS Boekhorst Nieuwegein,Drenthehaven 1 ,3433 PB Nieuwegein,030-6060567,nieuwegein@boekhorst.nl,www.boekhorst.nl,https://www.bovag.nl/Leden/ABS-Boekhorst-Nieuwegein,[]
All Campers B.V.,Industrieweg 10 ,3433 NL Nieuwegein,030-6061314,info@allcampers.nl,www.allcampers.nl,https://www.bovag.nl/Leden/All-Campers-B-V,[]
Vakgarage Jongejans,Kerkweg 152 ,1968 KL Heemskerk,0251-233700,info@vakgaragejongejans.nl,www.vakgaragejongejans.nl,https://www.bovag.nl/Leden/Vakgarage-Jongejans-(1),[]
Autobedrijf Bastians STB B.V.,Franseweg 17 ,4651 PV Steenbergen NB,0167-566721,stb@bastians.nl,https://autobedrijfbastians.nl,https://www.bovag.nl/Leden/Autobedrijf-Bastians-STB-B-V,[]
Autorijschool Shivani -  First,Akkerland 54 ,1567 EK Assendelft,06-14990416,soedishdrigpal@hotmail.com,www.rijschoolshivani.nl,https://www.bovag.nl/Leden/Autorijschool-Shivani-First,[]
Ronchetti Verkeersopleidingen,Panneroodstraat 328 A,1503 XJ Zaandam,075-6311118,info@ronchetti.nl,www.ronchetti.nl,https://www.bovag.nl/Leden/Ronchetti-Verkeersopleidingen,[]
Rullens Tweewielers B.V.,Nieuwstraat 59 ,4921 CV Made,0162-672620,info@rullenstweewielers.nl,www.rullenstweewielers.nl,https://www.bovag.nl/Leden/Rullens-Tweewielers-B-V,[]
Ton Laan Techniek B.V.,Zuideinde 91 ,1541 CB Koog aan de Zaan,075-6847070,ton@tonlaan.nl,www.tonlaan.nl,https://www.bovag.nl/Leden/Ton-Laan-Techniek-B-V,[]
Tristan van Renswoude,Westbroekse Binnenweg 86 b,3612 AK Tienhoven Ut,0346-281764,reparatie@caravanbedrijf-maarsseveen.nl,www.caravanbedrijfmaarssevee..nl,https://www.bovag.nl/Leden/Tristan-van-Renswoude,[]
Avia Zanen,De Weer 83 ,1504 AK Zaandam,075-6313341,dannyvangerven@smeesbrandstoffen.nl,,https://www.bovag.nl/Leden/Avia-Zanen,[]
Garagebedrijf Frank Mol,De Weer 82 C,1504 AK Zaandam,075-6171051,info@frankmol.nl,www.frankmol.nl,https://www.bovag.nl/Leden/Garagebedrijf-Frank-Mol,[]
Autobedrijf Venlo Zuid,De Weer 82 C,1504 AK Zaandam,077-7370071,info@autobedrijfvenlozuid.nl,www.autobedrijfvenlozuid.nl,https://www.bovag.nl/Leden/Autobedrijf-Venlo-Zuid,[]
Autobedrijf Optimaal,Paltrokstraat 4 ,1508 EK Zaandam,075-6164444,info@autobedrijfoptimaal.nl,www.autobedrijfoptimaal.nl,https://www.bovag.nl/Leden/Autobedrijf-Optimaal,[]
ABoss Cleaning,Havenweg 4 ,4131 NM Vianen Ut,06-44559677,abcleaning@casema.nl,www.abosscleaning.nl,https://www.bovag.nl/Leden/ABoss-Cleaning,[]
Reprowesty B.V.,Overijsselhaven 23 ,3433 PH Nieuwegein,06-50233261,info@reprowesty.com,www.reprowesty.com,https://www.bovag.nl/Leden/Reprowesty-B-V,[]
Jora Autoservice B.V.,Rooseveltstraat 44 ,4731 KH Oudenbosch,0165-317990,robin@joraoudenbosch.nl,www.joraoudenbosch.nl,https://www.bovag.nl/Leden/Jora-Autoservice-B-V,[]
Texaco Hof van Zaenden,Hof van Zaenden 230 ,1508 XJ Zaandam,075-6122735,dannyvangerven@smeesbrandstoffen.nl,,https://www.bovag.nl/Leden/Texaco-Hof-van-Zaenden,[]
Autovink,Oostzijde 374 B,1508 EV Zaandam,075-6167918,info@autovink.nl,www.autovink.nl,https://www.bovag.nl/Leden/Autovink,[]
Autoservice Lenten B.V.,Sportlaan 6 ,4131 NN Vianen Ut,0347-345898,info@autoservicelenten.nl,www.autoservicelenten.nl,https://www.bovag.nl/Leden/Autoservice-Lenten-B-V,[]
Autorijschool C.L. van Dongen en Zoon B.V.,Adellaan 2 B,4921 BM Made,0162-682347,info@verkeersschoolvandongen.nl,www.verkeersschoolvandongen.nl,https://www.bovag.nl/Leden/Autorijschool-C-L-van-Dongen-en-Zoon-B-V,[]
Fabecars B.V.,Sportlaan 5 ,4131 NN Vianen Ut,0347-769020,info@fabecars.nl,www.fabecars.nl,https://www.bovag.nl/Leden/Fabecars-B-V,[]
Car-Service-Center,Meerval 6 ,4941 SK Raamsdonksveer,0162-515254,info@car-service-center.nl,www.car-service-center.nl,https://www.bovag.nl/Leden/Car-Service-Center,[]
Autobedrijf Hofplein,Sportlaan 7 ,4131 NN Vianen Ut,0347-371248,info@hofplein.nl,www.hofplein.nl,https://www.bovag.nl/Leden/Autobedrijf-Hofplein,[]
iAuto B.V.,Gelderlandhaven 2 Y,3433 PG Nieuwegein,884288665,info@iauto.nl,www.iauto.nl,https://www.bovag.nl/Leden/iAuto-B-V,[]
Autobedrijf Van Kuilenburg,Nigerdreef 349 ,3564 EG Utrecht,030-2660334,info@vankuilenburg.nl,www.vankuilenburg.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Kuilenburg,[]
H2point B.V.,Parklaan 6 ,4921 CE Made,0162-670334,info@h2point.nl,www.h2point.nl,https://www.bovag.nl/Leden/H2point-B-V,[]
Autobedrijf Simonis,Sportlaan 10 ,4131 NN Vianen Ut,0347-376512,harry@renault-simonis.nl,www.renault-simonis.nl,https://www.bovag.nl/Leden/Autobedrijf-Simonis,[]
Laag Catharijne Rental & Repair,Catharijnesingel 28 ,3511 GB Utrecht,030-2316780,info@laagcatharijne.nl,www.laagcatharijne.nl,https://www.bovag.nl/Leden/Laag-Catharijne-Rental-Repair,[]
ANAC Carwash B.V.,Grote Wade 2 ,3439 NZ Nieuwegein,030-2817535,info@anaccarwash.com,www.anaccarwash.com,https://www.bovag.nl/Leden/ANAC-Carwash-B-V-(4),[]
Stern 1M Nieuwegein,Ringwade 2 ,3439 LM Nieuwegein,030-2644444,info@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-1M-Nieuwegein,[]
ASN Autoschade Nieuwegein B.V.,Celsiusbaan 6 C,3439 NC Nieuwegein,030-2414552,nieuwegein@asnmail.nl,https://www.asngroep.nl,https://www.bovag.nl/Leden/ASN-Autoschade-Nieuwegein-B-V,[]
Autoservice Van der Veer,Stuartweg 18 ,4131 NJ Vianen Ut,030-2807060,info@autoservicevanderveer.nl,www.autoservicevanderveer.nl,https://www.bovag.nl/Leden/Autoservice-Van-der-Veer,[]
Autoschade Service van den Heuvel Zaandam B.V.,Ambacht 10 ,1511 JZ Oostzaan,075-6313400,zaandam@asnmail.nl,www.autoschadevandenheuvelzaandam.nl,https://www.bovag.nl/Leden/Autoschade-Service-van-den-Heuvel-Zaandam-B-V,[]
SternRent,Ringwade 2 ,3439 LM Nieuwegein,030-2850022,utrecht@sternrent.nl,www.sternrent.nl,https://www.bovag.nl/Leden/SternRent,[]
Banierhuis Overvecht,Seinedreef 110 ,3562 KT Utrecht,030-7607407,ban7@banierhuis.nl,www.banierhuis.nl,https://www.bovag.nl/Leden/Banierhuis-Overvecht,[]
Van Tilburg-Bastianen DAF Vianen,Stuartweg 2 ,4131 NJ Vianen Ut,0347-373344,daf@tb.nl,www.tb.nl,https://www.bovag.nl/Leden/Van-Tilburg-Bastianen-DAF-Vianen,[]
Automobielbedrijf Kooijman Vianen BV,Stuartweg 5 ,4131 NH Vianen Ut,0347-373245,info@kooijmanvianen.nl,www.kooijmanvianen.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Kooijman-Vianen-BV,[]
Sixt B.V.,Jacobskerkhof 50 ,3511 BL Utrecht,030-2231504,klantenservice@sixt.com,www.sixt.com,https://www.bovag.nl/Leden/Sixt-B-V-(3),[]
Broekhuis Koog aan de Zaan,Kaarsenmakersstraat 1 ,1541 HL Koog aan de Zaan,075-6872500,koogaandezaan@broekhuis.nl,www.broekhuis.nl,https://www.bovag.nl/Leden/Broekhuis-Koog-aan-de-Zaan,[]
